date,date,last,open,high,low,vol,var_%,close
2017-08-03,2017-08-03,"2.810,0",2720.5,2822.9,2717.6,68.1,3.29,2810.0
2017-08-04,2017-08-04,"2.878,5",2810.0,2892.7,2779.5,68.76,2.44,2878.5
2017-08-05,2017-08-05,"3.262,8",2878.5,3344.0,2875.9,159.4,13.35,3262.8
2017-08-06,2017-08-06,"3.232,0",3262.8,3295.1,3166.5,60.66,-0.94,3232.0
2017-08-07,2017-08-07,"3.401,9",3232.0,3425.1,3198.5,88.11,5.26,3401.9
2017-08-08,2017-08-08,"3.429,4",3401.9,3494.9,3357.1,106.94,0.81,3429.4
2017-08-09,2017-08-09,"3.348,8",3429.4,3437.1,3251.0,97.06,-2.35,3348.8
2017-08-10,2017-08-10,"3.425,7",3348.8,3453.8,3322.9,71.0,2.3,3425.7
2017-08-11,2017-08-11,"3.654,4",3425.7,3706.5,3409.8,97.56,6.68,3654.4
2017-08-12,2017-08-12,"3.871,6",3654.4,3967.3,3611.4,123.59,5.94,3871.6
2017-08-13,2017-08-13,"4.062,6",3871.6,4189.4,3847.3,158.59,4.93,4062.6
2017-08-14,2017-08-14,"4.327,9",4062.6,4336.7,3978.9,128.46,6.53,4327.9
2017-08-15,2017-08-15,"4.161,7",4327.9,4436.5,3837.1,211.58,-3.84,4161.7
2017-08-16,2017-08-16,"4.387,4",4161.7,4398.1,3938.6,112.9,5.42,4387.4
2017-08-17,2017-08-17,"4.278,9",4387.4,4487.5,4194.1,127.48,-2.47,4278.9
2017-08-18,2017-08-18,"4.105,4",4278.9,4362.7,3978.3,144.4,-4.06,4105.4
2017-08-19,2017-08-19,"4.150,5",4105.4,4189.7,3957.5,113.72,1.1,4150.5
2017-08-20,2017-08-20,"4.066,6",4150.5,4182.3,4034.4,70.16,-2.02,4066.6
2017-08-21,2017-08-21,"4.005,1",4066.6,4097.3,3966.9,90.65,-1.51,4005.1
2017-08-22,2017-08-22,"4.089,7",4005.1,4142.7,3612.2,169.14,2.11,4089.7
2017-08-23,2017-08-23,"4.141,1",4089.7,4255.6,4070.5,96.65,1.26,4141.1
2017-08-24,2017-08-24,"4.318,4",4141.1,4364.1,4111.7,72.36,4.28,4318.4
2017-08-25,2017-08-25,"4.364,4",4318.4,4461.7,4292.6,82.9,1.07,4364.4
2017-08-26,2017-08-26,"4.352,3",4364.4,4379.3,4263.3,46.16,-0.28,4352.3
2017-08-27,2017-08-27,"4.345,8",4352.3,4408.2,4321.1,42.52,-0.15,4345.8
2017-08-28,2017-08-28,"4.390,3",4345.8,4403.1,4195.2,75.49,1.03,4390.3
2017-08-29,2017-08-29,"4.597,3",4390.3,4647.8,4350.2,100.8,4.71,4597.3
2017-08-30,2017-08-30,"4.583,0",4597.3,4644.1,4491.8,68.47,-0.31,4583.0
2017-08-31,2017-08-31,"4.735,1",4583.0,4765.1,4580.1,72.29,3.32,4735.1
2017-09-01,2017-09-01,"4.921,9",4735.1,4925.2,4690.2,102.01,3.94,4921.9
2017-09-02,2017-09-02,"4.573,8",4921.9,4976.5,4448.6,160.77,-7.07,4573.8
2017-09-03,2017-09-03,"4.612,9",4573.8,4719.8,4397.7,102.82,0.86,4612.9
2017-09-04,2017-09-04,"4.267,5",4612.9,4621.0,4098.6,170.4,-7.49,4267.5
2017-09-05,2017-09-05,"4.409,1",4267.5,4496.7,4004.6,158.41,3.32,4409.1
2017-09-06,2017-09-06,"4.618,7",4409.1,4660.0,4401.5,110.93,4.75,4618.7
2017-09-07,2017-09-07,"4.635,6",4618.7,4690.5,4493.2,70.53,0.37,4635.6
2017-09-08,2017-09-08,"4.326,5",4635.6,4699.6,4130.9,180.36,-6.67,4326.5
2017-09-09,2017-09-09,"4.335,1",4326.5,4402.1,4185.3,77.09,0.2,4335.1
2017-09-10,2017-09-10,"4.245,9",4335.1,4338.1,4032.1,108.08,-2.06,4245.9
2017-09-11,2017-09-11,"4.217,9",4245.9,4364.4,4134.6,88.76,-0.66,4217.9
2017-09-12,2017-09-12,"4.158,9",4217.9,4387.8,4075.0,107.04,-1.4,4158.9
2017-09-13,2017-09-13,"3.870,3",4158.9,4174.6,3752.0,186.54,-6.94,3870.3
2017-09-14,2017-09-14,"3.243,1",3870.3,3930.7,3219.0,317.59,-16.21,3243.1
2017-09-15,2017-09-15,"3.713,8",3243.1,3824.4,2979.9,448.55,14.51,3713.8
2017-09-16,2017-09-16,"3.698,9",3713.8,3893.7,3551.8,169.36,-0.4,3698.9
2017-09-17,2017-09-17,"3.689,6",3698.9,3796.6,3485.8,96.07,-0.25,3689.6
2017-09-18,2017-09-18,"4.100,3",3689.6,4122.8,3689.0,147.93,11.13,4100.3
2017-09-19,2017-09-19,"3.908,0",4100.3,4120.7,3852.2,123.22,-4.69,3908.0
2017-09-20,2017-09-20,"3.882,2",3908.0,4053.0,3846.8,86.65,-0.66,3882.2
2017-09-21,2017-09-21,"3.617,3",3882.2,3912.8,3576.5,145.13,-6.82,3617.3
2017-09-22,2017-09-22,"3.600,8",3617.3,3753.5,3505.8,114.72,-0.45,3600.8
2017-09-23,2017-09-23,"3.788,0",3600.8,3813.4,3563.2,67.82,5.2,3788.0
2017-09-24,2017-09-24,"3.667,5",3788.0,3790.9,3633.9,49.66,-3.18,3667.5
2017-09-25,2017-09-25,"3.932,8",3667.5,3971.5,3665.7,100.2,7.23,3932.8
2017-09-26,2017-09-26,"3.892,7",3932.8,3982.3,3858.8,63.25,-1.02,3892.7
2017-09-27,2017-09-27,"4.212,2",3892.7,4232.4,3882.1,117.6,8.21,4212.2
2017-09-28,2017-09-28,"4.195,6",4212.2,4274.6,4112.9,92.23,-0.39,4195.6
2017-09-29,2017-09-29,"4.172,8",4195.6,4237.5,4030.4,97.8,-0.54,4172.8
2017-09-30,2017-09-30,"4.360,6",4172.8,4383.3,4164.3,67.49,4.5,4360.6
2017-10-01,2017-10-01,"4.403,1",4360.6,4412.6,4258.3,60.58,0.97,4403.1
2017-10-02,2017-10-02,"4.401,3",4403.1,4477.4,4364.7,71.2,-0.04,4401.3
2017-10-03,2017-10-03,"4.314,2",4401.3,4436.0,4230.7,81.87,-1.98,4314.2
2017-10-04,2017-10-04,"4.218,7",4314.2,4355.3,4183.6,64.08,-2.21,4218.7
2017-10-05,2017-10-05,"4.321,4",4218.7,4365.8,4143.4,63.61,2.44,4321.4
2017-10-06,2017-10-06,"4.371,9",4321.4,4422.1,4296.9,61.69,1.17,4371.9
2017-10-07,2017-10-07,"4.435,8",4371.9,4472.9,4319.5,40.2,1.46,4435.8
2017-10-08,2017-10-08,"4.611,7",4435.8,4622.9,4419.4,71.37,3.97,4611.7
2017-10-09,2017-10-09,"4.777,5",4611.7,4875.4,4556.1,110.19,3.59,4777.5
2017-10-10,2017-10-10,"4.763,4",4777.5,4930.0,4722.8,98.49,-0.3,4763.4
2017-10-11,2017-10-11,"4.824,2",4763.4,4874.9,4718.6,70.48,1.28,4824.2
2017-10-12,2017-10-12,"5.432,6",4824.2,5432.6,4815.0,163.92,12.61,5432.6
2017-10-13,2017-10-13,"5.637,3",5432.6,5852.8,5392.0,215.02,3.77,5637.3
2017-10-14,2017-10-14,"5.824,7",5637.3,5839.6,5568.9,76.22,3.33,5824.7
2017-10-15,2017-10-15,"5.688,1",5824.7,5862.7,5448.2,101.64,-2.34,5688.1
2017-10-16,2017-10-16,"5.759,3",5677.4,5795.3,5576.1,61.36,1.25,5759.3
2017-10-17,2017-10-17,"5.598,6",5759.3,5773.3,5521.1,65.64,-2.79,5598.6
2017-10-18,2017-10-18,"5.575,8",5598.6,5601.3,5114.9,122.02,-0.41,5575.8
2017-10-19,2017-10-19,"5.698,6",5576.7,5737.4,5517.6,83.06,2.2,5698.6
2017-10-20,2017-10-20,"5.993,1",5698.6,6075.3,5611.4,123.86,5.17,5993.1
2017-10-21,2017-10-21,"6.006,6",5993.1,6187.2,5874.5,112.94,0.23,6006.6
2017-10-22,2017-10-22,"5.982,9",6006.6,6070.6,5723.0,105.03,-0.4,5982.9
2017-10-23,2017-10-23,"5.903,6",5982.9,6049.0,5644.2,137.14,-1.32,5903.6
2017-10-24,2017-10-24,"5.513,1",5903.6,5904.6,5463.4,143.74,-6.62,5513.1
2017-10-25,2017-10-25,"5.734,0",5513.1,5748.0,5375.6,105.84,4.01,5734.0
2017-10-26,2017-10-26,"5.887,6",5734.0,5970.4,5689.9,93.68,2.68,5887.6
2017-10-27,2017-10-27,"5.764,6",5887.6,5997.8,5692.3,83.93,-2.09,5764.6
2017-10-28,2017-10-28,"5.726,6",5764.6,5871.0,5654.8,53.23,-0.66,5726.6
2017-10-29,2017-10-29,"6.147,5",5726.6,6295.4,5679.4,163.06,7.35,6147.5
2017-10-30,2017-10-30,"6.124,3",6147.7,6226.2,6019.0,78.62,-0.38,6124.3
2017-10-31,2017-10-31,"6.451,2",6124.3,6467.2,6090.8,101.25,5.34,6451.2
2017-11-01,2017-11-01,"6.737,8",6449.1,6738.7,6355.0,133.19,4.44,6737.8
2017-11-02,2017-11-02,"7.024,8",6737.8,7339.9,6737.8,238.8,4.26,7024.8
2017-11-03,2017-11-03,"7.152,1",7024.8,7445.6,6938.9,154.89,1.81,7152.1
2017-11-04,2017-11-04,"7.363,8",7147.0,7492.2,6957.8,106.6,2.96,7363.8
2017-11-05,2017-11-05,"7.389,5",7363.8,7599.4,7284.3,105.73,0.35,7389.5
2017-11-06,2017-11-06,"6.959,2",7389.5,7429.7,6934.7,159.69,-5.82,6959.2
2017-11-07,2017-11-07,"7.102,8",6959.3,7222.4,6957.8,101.05,2.06,7102.8
2017-11-08,2017-11-08,"7.444,4",7102.2,7869.1,7027.0,220.22,4.81,7444.4
2017-11-09,2017-11-09,"7.129,6",7444.4,7457.1,7040.8,126.77,-4.23,7129.6
2017-11-10,2017-11-10,"6.565,8",7129.6,7319.0,6406.0,222.0,-7.91,6565.8
2017-11-11,2017-11-11,"6.339,9",6565.8,6821.5,6197.9,135.72,-3.44,6339.9
2017-11-12,2017-11-12,"5.878,1",6339.9,6490.5,5493.6,269.83,-7.28,5878.1
2017-11-13,2017-11-13,"6.522,5",5878.1,6760.1,5828.3,178.34,10.96,6522.5
2017-11-14,2017-11-14,"6.597,1",6522.5,6728.6,6419.2,96.5,1.14,6597.1
2017-11-15,2017-11-15,"7.283,2",6597.1,7330.1,6596.9,131.12,10.4,7283.2
2017-11-16,2017-11-16,"7.853,7",7283.0,7964.6,7119.2,133.94,7.83,7853.7
2017-11-17,2017-11-17,"7.700,0",7853.7,8000.2,7534.7,117.35,-1.96,7700.0
2017-11-18,2017-11-18,"7.780,9",7700.0,7857.5,7458.9,74.38,1.05,7780.9
2017-11-19,2017-11-19,"8.042,6",7781.0,8100.9,7675.4,68.62,3.36,8042.6
2017-11-20,2017-11-20,"8.244,7",8042.6,8294.1,7947.3,75.7,2.51,8244.7
2017-11-21,2017-11-21,"8.100,0",8245.9,8368.4,7819.1,115.45,-1.76,8100.0
2017-11-22,2017-11-22,"8.234,5",8099.9,8304.4,8091.6,65.81,1.66,8234.5
2017-11-23,2017-11-23,"8.013,4",8234.5,8266.5,8012.4,68.01,-2.69,8013.4
2017-11-24,2017-11-24,"8.200,8",8013.4,8332.9,7900.2,73.0,2.34,8200.8
2017-11-25,2017-11-25,"8.754,7",8203.5,8762.0,8153.7,84.67,6.75,8754.7
2017-11-26,2017-11-26,"9.318,4",8754.6,9474.6,8746.6,85.89,6.44,9318.4
2017-11-27,2017-11-27,"9.733,2",9318.4,9733.6,9316.8,106.9,4.45,9733.2
2017-11-28,2017-11-28,"9.906,0",9732.6,9969.6,9638.2,87.76,1.78,9906.0
2017-11-29,2017-11-29,"9.837,9",9906.0,11417.8,8938.7,233.33,-0.69,9837.9
2017-11-30,2017-11-30,"9.946,8",9848.0,10689.1,9023.8,187.01,1.11,9946.8
2017-12-01,2017-12-01,"10.861,5",9947.1,10942.8,9420.9,131.92,9.2,10861.5
2017-12-02,2017-12-02,"10.912,7",10861.5,11175.2,10715.5,86.83,0.47,10912.7
2017-12-03,2017-12-03,"11.246,2",10912.7,11851.1,10578.4,122.13,3.06,11246.2
2017-12-04,2017-12-04,"11.623,9",11244.2,11624.6,10917.8,93.17,3.36,11623.9
2017-12-05,2017-12-05,"11.667,1",11624.4,11901.9,11486.1,89.69,0.37,11667.1
2017-12-06,2017-12-06,"13.749,6",11667.1,13843.2,11661.8,191.58,17.85,13749.6
2017-12-07,2017-12-07,"16.850,3",13750.1,16879.3,13401.6,297.11,22.55,16850.3
2017-12-08,2017-12-08,"16.047,6",16868.0,17294.8,13906.1,286.76,-4.76,16047.6
2017-12-09,2017-12-09,"14.843,4",16048.2,16313.2,13151.5,181.98,-7.5,14843.4
2017-12-10,2017-12-10,"15.059,6",14840.0,15783.2,13031.0,201.62,1.46,15059.6
2017-12-11,2017-12-11,"16.732,5",15060.5,17399.2,15024.6,159.73,11.11,16732.5
2017-12-12,2017-12-12,"17.083,9",16733.3,17560.7,16254.5,132.85,2.1,17083.9
2017-12-13,2017-12-13,"16.286,8",17083.9,17268.0,15669.9,155.41,-4.67,16286.8
2017-12-14,2017-12-14,"16.467,9",16286.8,16941.1,16023.6,107.92,1.11,16467.9
2017-12-15,2017-12-15,"17.604,8",16467.9,17987.0,16442.2,153.65,6.9,17604.8
2017-12-16,2017-12-16,"19.345,5",17594.1,19587.7,17318.5,112.17,9.89,19345.5
2017-12-17,2017-12-17,"19.065,7",19346.6,19870.6,18750.9,117.41,-1.45,19065.7
2017-12-18,2017-12-18,"18.972,3",19065.7,19221.1,18114.4,139.25,-0.49,18972.3
2017-12-19,2017-12-19,"17.523,7",18971.2,19022.0,16812.8,174.54,-7.64,17523.7
2017-12-20,2017-12-20,"16.462,0",17521.7,17813.6,15642.7,227.68,-6.06,16462.0
2017-12-21,2017-12-21,"15.632,1",16461.1,17301.8,14953.0,163.74,-5.04,15632.1
2017-12-22,2017-12-22,"13.665,0",15632.1,15823.7,10875.7,466.98,-12.58,13665.0
2017-12-23,2017-12-23,"14.396,5",13665.0,15493.2,13356.1,170.17,5.35,14396.5
2017-12-24,2017-12-24,"13.790,0",14396.6,14413.7,12166.5,182.42,-4.21,13790.0
2017-12-25,2017-12-25,"13.833,5",13790.0,14467.4,13010.7,107.48,0.32,13833.5
2017-12-26,2017-12-26,"15.756,6",13830.2,16094.7,13748.5,143.14,13.9,15756.6
2017-12-27,2017-12-27,"15.416,6",15757.0,16514.6,14534.7,138.71,-2.16,15416.6
2017-12-28,2017-12-28,"14.398,7",15416.3,15505.5,13466.1,170.37,-6.6,14398.7
2017-12-29,2017-12-29,"14.392,6",14398.5,15109.8,13951.1,118.88,-0.04,14392.6
2017-12-30,2017-12-30,"12.531,5",14392.1,14461.5,11962.1,182.07,-12.93,12531.5
2017-12-31,2017-12-31,"13.850,4",12532.4,14241.8,12359.4,111.27,10.52,13850.4
2018-01-01,2018-01-01,"13.444,9",13850.5,13921.5,12877.7,78.43,-2.93,13444.9
2018-01-02,2018-01-02,"14.754,1",13444.9,15306.1,12934.2,137.73,9.74,14754.1
2018-01-03,2018-01-03,"15.156,6",14754.1,15435.0,14579.7,106.54,2.73,15156.6
2018-01-04,2018-01-04,"15.180,1",15156.5,15408.7,14244.7,110.97,0.15,15180.1
2018-01-05,2018-01-05,"16.954,8",15180.1,17126.9,14832.4,141.96,11.69,16954.8
2018-01-06,2018-01-06,"17.172,3",16954.8,17252.8,16286.6,83.93,1.28,17172.3
2018-01-07,2018-01-07,"16.228,2",17174.5,17184.8,15791.1,79.01,-5.5,16228.2
2018-01-08,2018-01-08,"14.976,2",16228.3,16302.9,13902.3,142.45,-7.71,14976.2
2018-01-09,2018-01-09,"14.778,5",14976.2,15324.6,14613.4,71.4,-1.32,14778.5
2018-01-10,2018-01-10,"15.043,0",14778.5,15045.4,13613.1,87.07,1.79,15043.0
2018-01-11,2018-01-11,"13.535,4",15046.7,15109.1,13048.3,167.81,-10.02,13535.4
2018-01-12,2018-01-12,"13.886,7",13529.2,14176.4,13410.0,82.37,2.6,13886.7
2018-01-13,2018-01-13,"14.292,2",13896.0,14640.7,13888.2,61.14,2.92,14292.2
2018-01-14,2018-01-14,"13.695,2",14291.9,14446.1,13094.7,85.12,-4.18,13695.2
2018-01-15,2018-01-15,"13.697,5",13695.5,14396.6,13475.4,73.27,0.02,13697.5
2018-01-16,2018-01-16,"11.362,0",13704.4,13711.0,10050.7,317.1,-17.05,11362.0
2018-01-17,2018-01-17,"11.192,3",11357.7,11769.6,9271.3,361.8,-1.49,11192.3
2018-01-18,2018-01-18,"11.245,4",11202.0,12004.7,10660.2,242.45,0.47,11245.4
2018-01-19,2018-01-19,"11.580,2",11229.6,11973.2,10901.5,170.74,2.98,11580.2
2018-01-20,2018-01-20,"12.858,9",11579.2,13082.2,11567.3,143.9,11.04,12858.9
2018-01-21,2018-01-21,"11.594,9",12857.1,12860.2,11164.5,206.96,-9.83,11594.9
2018-01-22,2018-01-22,"10.864,8",11597.5,11970.9,10136.8,201.73,-6.3,10864.8
2018-01-23,2018-01-23,"10.903,2",10869.0,11438.0,10056.6,188.37,0.35,10903.2
2018-01-24,2018-01-24,"11.452,3",10899.4,11549.5,10584.5,136.06,5.04,11452.3
2018-01-25,2018-01-25,"11.203,0",11439.9,11740.9,10983.8,181.81,-2.18,11203.0
2018-01-26,2018-01-26,"11.118,1",11203.1,11655.3,10389.4,253.91,-0.76,11118.1
2018-01-27,2018-01-27,"11.467,5",11118.0,11621.7,10908.4,163.49,3.14,11467.5
2018-01-28,2018-01-28,"11.795,1",11471.2,12112.7,11433.3,154.63,2.86,11795.1
2018-01-29,2018-01-29,"11.244,8",11794.9,11888.1,11119.0,137.42,-4.67,11244.8
2018-01-30,2018-01-30,"10.166,0",11244.5,11277.2,9917.7,264.72,-9.59,10166.0
2018-01-31,2018-01-31,"10.265,4",10166.3,10397.7,9742.2,208.47,0.98,10265.4
2018-02-01,2018-02-01,"9.181,1",10266.2,10303.0,8789.2,358.4,-10.56,9181.1
2018-02-02,2018-02-02,"8.893,2",9179.8,9201.4,7915.8,519.4,-3.14,8893.2
2018-02-03,2018-02-03,"9.241,1",8894.4,9506.9,8249.3,248.71,3.91,9241.1
2018-02-04,2018-02-04,"8.222,2",9241.5,9382.1,7932.1,280.94,-11.03,8222.2
2018-02-05,2018-02-05,"6.938,5",8220.8,8383.2,6651.9,593.89,-15.61,6938.5
2018-02-06,2018-02-06,"7.701,2",6939.3,7896.2,5996.6,886.88,10.99,7701.2
2018-02-07,2018-02-07,"7.594,7",7693.8,8536.5,7196.6,445.62,-1.38,7594.7
2018-02-08,2018-02-08,"8.164,2",7595.1,8489.9,7595.1,296.1,7.5,8164.2
2018-02-09,2018-02-09,"8.699,8",8163.6,8735.6,7784.6,233.94,6.56,8699.8
2018-02-10,2018-02-10,"8.559,6",8697.3,9066.6,8172.2,263.53,-1.61,8559.6
2018-02-11,2018-02-11,"8.081,9",8559.7,8564.2,7843.7,236.2,-5.58,8081.9
2018-02-12,2018-02-12,"8.903,5",8083.6,8984.9,8083.6,238.67,10.17,8903.5
2018-02-13,2018-02-13,"8.539,2",8906.2,8942.7,8378.0,195.87,-4.09,8539.2
2018-02-14,2018-02-14,"9.476,3",8542.6,9500.0,8541.6,246.88,10.97,9476.3
2018-02-15,2018-02-15,"10.037,3",9475.6,10206.8,9348.5,291.28,5.92,10037.3
2018-02-16,2018-02-16,"10.178,7",10031.3,10294.3,9707.7,206.44,1.41,10178.7
2018-02-17,2018-02-17,"11.073,5",10177.3,11095.9,10070.9,224.76,8.79,11073.5
2018-02-18,2018-02-18,"10.398,8",11073.7,11271.6,10137.2,288.91,-6.09,10398.8
2018-02-19,2018-02-19,"11.169,4",10396.6,11250.5,10324.8,215.2,7.41,11169.4
2018-02-20,2018-02-20,"11.238,7",11169.7,11791.5,11119.9,267.56,0.62,11238.7
2018-02-21,2018-02-21,"10.473,0",11240.9,11289.7,10252.2,327.14,-6.81,10473.0
2018-02-22,2018-02-22,"9.841,7",10470.1,10930.2,9743.9,316.63,-6.03,9841.7
2018-02-23,2018-02-23,"10.170,4",9840.6,10419.1,9597.8,271.5,3.34,10170.4
2018-02-24,2018-02-24,"9.704,3",10163.8,10506.1,9394.5,239.16,-4.58,9704.3
2018-02-25,2018-02-25,"9.585,2",9703.1,9860.3,9330.1,196.49,-1.23,9585.2
2018-02-26,2018-02-26,"10.285,1",9590.9,10378.4,9410.3,235.94,7.3,10285.1
2018-02-27,2018-02-27,"10.594,4",10287.8,10867.2,10120.5,202.58,3.01,10594.4
2018-02-28,2018-02-28,"10.333,9",10584.4,11070.7,10303.4,215.22,-2.46,10333.9
2018-03-01,2018-03-01,"10.904,5",10335.1,11047.8,10248.7,188.77,5.52,10904.5
2018-03-02,2018-03-02,"10.827,7",10904.5,11167.0,10677.1,201.69,-0.7,10827.7
2018-03-03,2018-03-03,"11.402,3",10822.5,11420.7,9585.5,172.2,5.31,11402.3
2018-03-04,2018-03-04,"11.416,5",11402.8,11490.3,10878.4,156.4,0.12,11416.5
2018-03-05,2018-03-05,"11.330,6",11415.7,11506.9,11281.2,162.11,-0.75,11330.6
2018-03-06,2018-03-06,"10.675,1",11314.2,11316.4,10412.0,230.65,-5.78,10675.1
2018-03-07,2018-03-07,"9.902,9",10779.0,10899.0,9422.1,284.54,-7.23,9902.9
2018-03-08,2018-03-08,"9.300,0",9910.7,10109.0,9037.0,256.26,-6.09,9300.0
2018-03-09,2018-03-09,"9.217,0",9301.9,9420.5,8351.0,371.46,-0.89,9217.0
2018-03-10,2018-03-10,"8.762,0",9216.2,9500.0,8691.1,198.73,-4.94,8762.0
2018-03-11,2018-03-11,"9.529,6",8732.2,9719.6,8516.4,266.59,8.76,9529.6
2018-03-12,2018-03-12,"9.137,4",9535.8,9892.2,8804.1,257.91,-4.12,9137.4
2018-03-13,2018-03-13,"9.154,9",9138.7,9482.0,8875.1,239.46,0.19,9154.9
2018-03-14,2018-03-14,"8.210,6",9154.9,9353.4,7958.5,305.45,-10.32,8210.6
2018-03-15,2018-03-15,"8.264,4",8210.2,8427.0,7691.7,326.53,0.66,8264.4
2018-03-16,2018-03-16,"8.289,2",8264.3,8604.8,7929.1,236.13,0.3,8289.2
2018-03-17,2018-03-17,"7.874,9",8198.0,8344.8,7760.2,208.05,-5.0,7874.9
2018-03-18,2018-03-18,"8.201,2",7873.2,8283.6,7323.3,348.02,4.14,8201.2
2018-03-19,2018-03-19,"8.616,8",8200.9,8698.3,8127.7,316.96,5.07,8616.8
2018-03-20,2018-03-20,"8.912,6",8614.1,9039.6,8326.8,253.44,3.43,8912.6
2018-03-21,2018-03-21,"8.905,9",8912.4,9173.4,8775.1,218.19,-0.08,8905.9
2018-03-22,2018-03-22,"8.726,2",8903.7,9096.2,8499.1,223.01,-2.02,8726.2
2018-03-23,2018-03-23,"8.916,8",8725.3,8917.0,8305.6,210.11,2.18,8916.8
2018-03-24,2018-03-24,"8.547,4",8917.3,9008.8,8523.6,177.43,-4.14,8547.4
2018-03-25,2018-03-25,"8.473,2",8549.1,8679.0,8392.2,149.52,-0.87,8473.2
2018-03-26,2018-03-26,"8.143,5",8474.0,8515.7,7865.9,247.18,-3.89,8143.5
2018-03-27,2018-03-27,"7.801,7",8146.5,8218.3,7760.6,223.1,-4.2,7801.7
2018-03-28,2018-03-28,"7.954,9",7803.0,8110.4,7754.5,167.36,1.96,7954.9
2018-03-29,2018-03-29,"7.129,2",7955.2,7980.7,6954.9,348.75,-10.38,7129.2
2018-03-30,2018-03-30,"6.853,7",7132.4,7288.1,6603.8,417.31,-3.86,6853.7
2018-03-31,2018-03-31,"6.938,2",6856.5,7221.5,6804.9,245.3,1.23,6938.2
2018-04-01,2018-04-01,"6.825,2",6939.1,7047.7,6460.1,257.53,-1.63,6825.2
2018-04-02,2018-04-02,"7.068,4",6825.4,7121.3,6787.6,199.31,3.56,7068.4
2018-04-03,2018-04-03,"7.424,2",7067.2,7519.3,7032.9,230.8,5.03,7424.2
2018-04-04,2018-04-04,"6.808,9",7423.8,7432.9,6726.9,239.51,-8.29,6808.9
2018-04-05,2018-04-05,"6.782,0",6808.7,6918.2,6592.5,221.7,-0.4,6782.0
2018-04-06,2018-04-06,"6.624,3",6783.7,6859.7,6523.4,174.9,-2.33,6624.3
2018-04-07,2018-04-07,"6.905,7",6624.5,7071.9,6616.1,177.1,4.25,6905.7
2018-04-08,2018-04-08,"7.030,5",6905.9,7113.4,6903.9,132.51,1.81,7030.5
2018-04-09,2018-04-09,"6.781,9",7035.7,7192.5,6633.2,241.19,-3.54,6781.9
2018-04-10,2018-04-10,"6.854,8",6782.6,6899.5,6671.6,134.23,1.08,6854.8
2018-04-11,2018-04-11,"6.962,1",6855.6,6988.6,6818.4,142.07,1.56,6962.1
2018-04-12,2018-04-12,"7.926,6",6963.3,8009.6,6779.3,398.3,13.85,7926.6
2018-04-13,2018-04-13,"7.887,4",7926.9,8228.0,7756.6,296.95,-0.49,7887.4
2018-04-14,2018-04-14,"8.004,4",7891.1,8180.2,7839.3,164.71,1.48,8004.4
2018-04-15,2018-04-15,"8.363,6",8004.6,8411.5,8004.6,160.26,4.49,8363.6
2018-04-16,2018-04-16,"8.070,0",8362.2,8412.9,7908.5,197.7,-3.51,8070.0
2018-04-17,2018-04-17,"7.908,6",8070.0,8171.7,7852.8,162.59,-2.0,7908.6
2018-04-18,2018-04-18,"8.178,4",7908.5,8227.6,7895.3,163.26,3.41,8178.4
2018-04-19,2018-04-19,"8.290,8",8179.0,8303.7,8126.7,155.08,1.37,8290.8
2018-04-20,2018-04-20,"8.867,0",8292.3,8926.2,8224.5,225.96,6.95,8867.0
2018-04-21,2018-04-21,"8.923,1",8867.0,9027.7,8614.5,206.01,0.63,8923.1
2018-04-22,2018-04-22,"8.806,7",8923.6,9022.3,8766.5,161.89,-1.3,8806.7
2018-04-23,2018-04-23,"8.952,8",8809.3,9001.0,8785.3,147.54,1.66,8952.8
2018-04-24,2018-04-24,"9.645,3",8952.7,9734.8,8937.0,260.79,7.73,9645.3
2018-04-25,2018-04-25,"8.873,1",9645.0,9753.1,8768.1,395.67,-8.01,8873.1
2018-04-26,2018-04-26,"9.287,0",8874.5,9303.6,8669.8,248.39,4.67,9287.0
2018-04-27,2018-04-27,"8.940,9",9282.8,9386.3,8920.2,184.91,-3.73,8940.9
2018-04-28,2018-04-28,"9.352,4",8940.8,9428.9,8895.5,199.78,4.6,9352.4
2018-04-29,2018-04-29,"9.415,1",9352.2,9565.1,9182.8,184.72,0.67,9415.1
2018-04-30,2018-04-30,"9.245,1",9415.8,9456.7,9135.4,156.83,-1.8,9245.1
2018-05-01,2018-05-01,"9.074,9",9245.1,9245.1,8851.0,173.35,-1.84,9074.9
2018-05-02,2018-05-02,"9.243,2",9076.8,9265.7,8991.9,137.48,1.85,9243.2
2018-05-03,2018-05-03,"9.749,7",9244.2,9809.4,9171.4,201.18,5.48,9749.7
2018-05-04,2018-05-04,"9.708,6",9747.6,9800.9,9549.0,161.55,-0.42,9708.6
2018-05-05,2018-05-05,"9.853,5",9709.5,9992.8,9691.3,158.45,1.49,9853.5
2018-05-06,2018-05-06,"9.656,4",9859.6,9957.7,9446.7,150.95,-2.0,9656.4
2018-05-07,2018-05-07,"9.431,6",9651.1,9675.6,9204.2,165.08,-2.33,9431.6
2018-05-08,2018-05-08,"9.196,4",9373.9,9404.4,9079.8,157.45,-2.49,9196.4
2018-05-09,2018-05-09,"9.319,1",9194.9,9377.9,8988.0,147.89,1.33,9319.1
2018-05-10,2018-05-10,"9.025,7",9319.2,9393.3,9013.4,152.71,-3.15,9025.7
2018-05-11,2018-05-11,"8.408,3",9026.0,9028.7,8359.6,270.62,-6.84,8408.3
